case,r,t,u,r0,u0,D,sc,p
1,8.000000e-02,6.000000e+00,4.898907e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.250000e-01,1.800000e+01,9.957409e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.900000e-01,1.500000e+01,9.073789e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.800000e-01,2.100000e+01,1.030287e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.950000e-01,3.000000e+00,-1.939247e-42,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.450000e-01,3.000000e+01,9.999890e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.500000e-01,1.200000e+01,1.998337e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,5.000000e-03,3.000000e+01,9.999999e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.600000e-01,1.500000e+01,6.471969e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.600000e-01,1.800000e+01,6.507777e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.500000e-02,1.500000e+01,1.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.300000e-01,3.000000e+01,9.999546e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.850000e-01,2.100000e+01,9.953035e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.050000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.350000e-01,1.500000e+01,1.269584e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,7.500000e-02,2.700000e+01,7.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.200000e-01,6.000000e+00,6.845412e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.500000e-01,2.100000e+01,9.981085e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.750000e-01,2.100000e+01,1.265513e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.500000e-02,2.400000e+01,9.999983e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.250000e-01,9.000000e+00,6.900208e-14,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.650000e-01,6.000000e+00,3.156418e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.350000e-01,3.000000e+01,1.013397e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.250000e-01,2.400000e+01,9.560675e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.250000e-01,6.000000e+00,2.926130e-12,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.200000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.150000e-01,2.100000e+01,2.234656e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.200000e-01,3.000000e+01,9.999123e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.650000e-01,1.200000e+01,1.050936e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.350000e-01,1.800000e+01,2.280720e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.350000e-01,6.000000e+00,3.414480e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.000000e-01,3.000000e+01,9.891646e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.950000e-01,1.200000e+01,6.122674e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,6.000000e-02,2.700000e+01,9.999993e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.050000e-01,3.000000e+01,9.999964e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.300000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.050000e-01,2.700000e+01,9.951551e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.500000e-02,2.100000e+01,9.999605e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.150000e-01,1.200000e+01,1.742556e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.600000e-01,2.400000e+01,7.957845e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.200000e-01,1.200000e+01,6.563367e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.750000e-01,9.000000e+00,2.364389e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.500000e-02,2.100000e+01,5.973077e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,7.000000e-02,1.500000e+01,7.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.400000e-01,2.700000e+01,9.999490e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.150000e-01,2.100000e+01,1.589131e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.800000e-01,2.400000e+01,1.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,9.000000e-02,2.700000e+01,9.999978e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.250000e-01,2.700000e+01,9.999915e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.850000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.100000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.750000e-01,3.000000e+00,-2.813433e-84,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.500000e-01,1.500000e+01,2.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.900000e-01,1.200000e+01,8.302658e-11,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,7.500000e-02,1.800000e+01,7.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,7.000000e-02,2.400000e+01,9.999921e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.200000e-01,2.400000e+01,9.434632e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.300000e-01,9.000000e+00,7.190015e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.550000e-01,1.500000e+01,2.479656e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.750000e-01,2.100000e+01,4.497914e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.600000e-01,1.500000e+01,3.880327e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.450000e-01,1.500000e+01,9.359391e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.050000e-01,2.400000e+01,6.917004e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.550000e-01,1.200000e+01,4.409633e-08,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,6.000000e-02,1.500000e+01,4.046280e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.100000e-01,1.800000e+01,9.203628e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,0.000000e+00,1.200000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.050000e-01,9.000000e+00,8.811089e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.250000e-01,1.500000e+01,3.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.100000e-01,1.800000e+01,1.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.550000e-01,3.000000e+01,9.999854e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,8.500000e-02,1.500000e+01,9.923145e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.000000e-02,3.000000e+01,1.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.100000e-01,1.800000e+01,2.264355e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.000000e-01,1.500000e+01,4.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.300000e-01,1.800000e+01,8.563003e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.400000e-01,3.000000e+00,1.114752e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.100000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.200000e-01,2.400000e+01,1.577128e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,9.500000e-02,2.700000e+01,9.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.050000e-01,1.800000e+01,2.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.500000e-01,3.000000e+00,8.472126e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.050000e-01,6.000000e+00,2.139898e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.600000e-01,3.000000e+01,9.960629e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.500000e-02,2.700000e+01,9.999999e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.500000e-01,9.000000e+00,5.615920e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.000000e-02,2.100000e+01,9.999508e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.350000e-01,2.100000e+01,2.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.950000e-01,2.700000e+01,9.966792e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.000000e-02,3.000000e+01,3.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.900000e-01,2.100000e+01,4.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.500000e-01,3.000000e+01,9.407217e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.050000e-01,3.000000e+01,9.836976e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.500000e-01,2.100000e+01,1.424168e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.150000e-01,1.800000e+01,9.071977e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.650000e-01,6.000000e+00,1.622540e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.250000e-01,2.400000e+01,9.998230e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.000000e-01,2.100000e+01,9.995459e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,5.000000e-03,2.100000e+01,9.531913e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.650000e-01,6.000000e+00,9.920333e-09,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,5.000000e-03,2.100000e+01,9.999982e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,5.000000e-03,1.500000e+01,9.998199e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.300000e-01,9.000000e+00,3.591279e-14,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.450000e-01,1.500000e+01,4.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.150000e-01,6.000000e+00,4.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.300000e-01,1.200000e+01,5.432534e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.350000e-01,2.100000e+01,9.992199e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,7.500000e-02,2.700000e+01,4.374852e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.600000e-01,1.500000e+01,2.642327e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.200000e-01,1.200000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.200000e-01,6.000000e+00,1.439346e-17,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,8.000000e-02,2.700000e+01,9.999907e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.000000e-01,1.500000e+01,1.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,6.000000e-02,3.000000e+00,1.891013e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.250000e-01,2.700000e+01,8.108152e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.850000e-01,2.100000e+01,2.258296e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.200000e-01,9.000000e+00,4.254658e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.350000e-01,2.400000e+01,9.997651e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.900000e-01,1.200000e+01,1.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.600000e-01,2.100000e+01,6.045786e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.000000e-01,2.400000e+01,1.001903e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.600000e-01,1.500000e+01,2.407184e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.700000e-01,1.500000e+01,1.832678e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,8.500000e-02,3.000000e+01,9.999998e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.700000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,9.000000e-02,1.500000e+01,9.911791e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.600000e-01,1.500000e+01,3.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,5.000000e-03,2.100000e+01,5.000000e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.850000e-01,1.200000e+01,1.360762e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.900000e-01,6.000000e+00,1.835608e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.700000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.050000e-01,3.000000e+01,3.024514e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.450000e-01,9.000000e+00,9.700337e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.050000e-01,1.800000e+01,1.142666e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.250000e-01,3.000000e+00,-1.610124e-28,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.500000e-01,2.100000e+01,1.907699e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.700000e-01,9.000000e+00,1.536425e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.900000e-01,2.700000e+01,2.704627e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.500000e-02,1.800000e+01,9.999661e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.800000e-01,1.500000e+01,1.303318e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.000000e-01,6.000000e+00,4.673194e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.250000e-01,3.000000e+01,2.196147e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.450000e-01,2.100000e+01,2.422207e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.300000e-01,1.200000e+01,3.523775e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.850000e-01,1.200000e+01,2.955055e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.900000e-01,3.000000e+01,8.953266e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,5.000000e-03,9.000000e+00,5.000000e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.150000e-01,6.000000e+00,6.683120e-17,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.450000e-01,6.000000e+00,2.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.850000e-01,1.500000e+01,2.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,7.000000e-02,2.400000e+01,7.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.700000e-01,1.200000e+01,6.439279e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.150000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.200000e-01,3.000000e+00,3.154418e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.700000e-01,2.700000e+01,9.720469e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.950000e-01,3.000000e+00,-4.429531e-23,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.900000e-01,3.000000e+00,-1.429268e-63,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.000000e-01,1.200000e+01,3.926183e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.700000e-01,2.100000e+01,4.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.900000e-01,3.000000e+00,6.520372e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.150000e-01,1.500000e+01,1.224381e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.000000e-01,3.000000e+00,1.180607e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.600000e-01,2.700000e+01,1.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.400000e-01,2.700000e+01,2.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.600000e-01,3.000000e+01,9.998726e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.000000e-02,2.100000e+01,9.999941e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.950000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.050000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.000000e-02,2.400000e+01,7.418225e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.700000e-01,2.100000e+01,9.966779e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.950000e-01,3.000000e+01,9.560890e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.650000e-01,1.200000e+01,1.168470e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.900000e-01,1.800000e+01,8.403791e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,7.000000e-02,2.100000e+01,7.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.250000e-01,2.700000e+01,8.874751e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.600000e-01,3.000000e+00,1.143129e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.450000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.200000e-01,2.700000e+01,2.141685e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,9.500000e-02,2.700000e+01,3.253814e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,7.500000e-02,2.400000e+01,4.101992e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.300000e-01,3.000000e+00,-1.849695e-29,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.950000e-01,1.800000e+01,2.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,8.000000e-02,1.200000e+01,9.674470e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.000000e-02,3.000000e+00,8.757950e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,5.000000e-01,1.200000e+01,3.777949e-14,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.800000e-01,3.000000e+01,3.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.600000e-01,3.000000e+00,2.160188e-24,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.850000e-01,2.400000e+01,8.012635e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,5.000000e-02,6.000000e+00,6.122339e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.100000e-01,2.400000e+01,9.985710e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.950000e-01,2.400000e+01,9.987401e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.550000e-01,6.000000e+00,1.537502e-12,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.300000e-01,2.400000e+01,2.489347e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.000000e-01,2.400000e+01,2.722112e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.550000e-01,1.200000e+01,7.966054e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.950000e-01,6.000000e+00,9.491879e-24,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.350000e-01,1.500000e+01,2.263439e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.100000e-01,2.100000e+01,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.650000e-01,9.000000e+00,3.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.300000e-01,2.100000e+01,3.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.350000e-01,2.100000e+01,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.300000e-01,1.800000e+01,3.585765e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.550000e-01,3.000000e+00,1.924655e-24,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.400000e-01,3.000000e+00,-1.454814e-75,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.300000e-01,2.700000e+01,9.892977e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.900000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.350000e-01,6.000000e+00,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.150000e-01,2.100000e+01,8.362673e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.000000e-02,2.100000e+01,7.246943e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.650000e-01,3.000000e+01,9.638874e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.700000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.750000e-01,1.800000e+01,8.919688e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.650000e-01,2.100000e+01,2.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.650000e-01,1.800000e+01,3.616039e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.600000e-01,3.000000e+00,-2.789275e-35,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.550000e-01,3.000000e+01,9.338636e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,5.000000e-02,2.700000e+01,9.999996e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.500000e-02,2.100000e+01,9.999143e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.200000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,5.500000e-02,6.000000e+00,7.260256e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,7.000000e-02,6.000000e+00,1.244986e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.500000e-02,1.500000e+01,7.283782e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.200000e-01,1.500000e+01,4.834358e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.750000e-01,1.200000e+01,3.241325e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.250000e-01,1.800000e+01,2.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.900000e-01,2.100000e+01,9.941866e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
